batch_size_frames,count,frequency,frequency_percent
1360,1,2.1734405564e-05,0.00217344056
1361,4,8.6937622256e-05,0.00869376223
1362,1,2.1734405564e-05,0.00217344056
1364,3,6.5203216692e-05,0.00652032167
1365,1,2.1734405564e-05,0.00217344056
1366,6,0.000130406433384,0.0130406433
1367,2,4.3468811128e-05,0.00434688111
1368,1,2.1734405564e-05,0.00217344056
1369,2,4.3468811128e-05,0.00434688111
1370,6,0.000130406433384,0.0130406433
1372,2,4.3468811128e-05,0.00434688111
1373,3,6.5203216692e-05,0.00652032167
1374,1,2.1734405564e-05,0.00217344056
1375,1,2.1734405564e-05,0.00217344056
1376,4,8.6937622256e-05,0.00869376223
1377,4,8.6937622256e-05,0.00869376223
1378,4,8.6937622256e-05,0.00869376223
1379,6,0.000130406433384,0.0130406433
1380,1,2.1734405564e-05,0.00217344056
1381,7,0.000152140838948,0.0152140839
1382,8,0.000173875244512,0.0173875245
1383,5,0.00010867202782,0.0108672028
1384,5,0.00010867202782,0.0108672028
1385,4,8.6937622256e-05,0.00869376223
1386,6,0.000130406433384,0.0130406433
1387,5,0.00010867202782,0.0108672028
1388,6,0.000130406433384,0.0130406433
1389,6,0.000130406433384,0.0130406433
1390,4,8.6937622256e-05,0.00869376223
1391,2,4.3468811128e-05,0.00434688111
1392,5,0.00010867202782,0.0108672028
1393,2,4.3468811128e-05,0.00434688111
1394,3,6.5203216692e-05,0.00652032167
1395,3,6.5203216692e-05,0.00652032167
1396,2,4.3468811128e-05,0.00434688111
1397,3,6.5203216692e-05,0.00652032167
1398,1,2.1734405564e-05,0.00217344056
1399,1,2.1734405564e-05,0.00217344056
1400,3,6.5203216692e-05,0.00652032167
1401,4,8.6937622256e-05,0.00869376223
1402,4,8.6937622256e-05,0.00869376223
1403,4,8.6937622256e-05,0.00869376223
1404,4,8.6937622256e-05,0.00869376223
1405,4,8.6937622256e-05,0.00869376223
1406,2,4.3468811128e-05,0.00434688111
1407,3,6.5203216692e-05,0.00652032167
1408,3,6.5203216692e-05,0.00652032167
1409,1,2.1734405564e-05,0.00217344056
1411,2,4.3468811128e-05,0.00434688111
1412,3,6.5203216692e-05,0.00652032167
1413,7,0.000152140838948,0.0152140839
1414,1,2.1734405564e-05,0.00217344056
1415,3,6.5203216692e-05,0.00652032167
1416,1,2.1734405564e-05,0.00217344056
1417,2,4.3468811128e-05,0.00434688111
1418,2,4.3468811128e-05,0.00434688111
1419,4,8.6937622256e-05,0.00869376223
1420,2,4.3468811128e-05,0.00434688111
1421,3,6.5203216692e-05,0.00652032167
1422,2,4.3468811128e-05,0.00434688111
1423,1,2.1734405564e-05,0.00217344056
1424,3,6.5203216692e-05,0.00652032167
1426,2,4.3468811128e-05,0.00434688111
1427,4,8.6937622256e-05,0.00869376223
1428,4,8.6937622256e-05,0.00869376223
1429,3,6.5203216692e-05,0.00652032167
1430,1,2.1734405564e-05,0.00217344056
1431,3,6.5203216692e-05,0.00652032167
1432,4,8.6937622256e-05,0.00869376223
1433,5,0.00010867202782,0.0108672028
1434,3,6.5203216692e-05,0.00652032167
1435,4,8.6937622256e-05,0.00869376223
1436,2,4.3468811128e-05,0.00434688111
1437,2,4.3468811128e-05,0.00434688111
1438,1,2.1734405564e-05,0.00217344056
1439,2,4.3468811128e-05,0.00434688111
1440,2,4.3468811128e-05,0.00434688111
1441,4,8.6937622256e-05,0.00869376223
1442,3,6.5203216692e-05,0.00652032167
1443,1,2.1734405564e-05,0.00217344056
1444,1,2.1734405564e-05,0.00217344056
1445,2,4.3468811128e-05,0.00434688111
1446,3,6.5203216692e-05,0.00652032167
1447,2,4.3468811128e-05,0.00434688111
1448,2,4.3468811128e-05,0.00434688111
1449,4,8.6937622256e-05,0.00869376223
1450,2,4.3468811128e-05,0.00434688111
1452,4,8.6937622256e-05,0.00869376223
1453,1,2.1734405564e-05,0.00217344056
1454,2,4.3468811128e-05,0.00434688111
1456,2,4.3468811128e-05,0.00434688111
1457,1,2.1734405564e-05,0.00217344056
1458,1,2.1734405564e-05,0.00217344056
1461,1,2.1734405564e-05,0.00217344056
1462,1,2.1734405564e-05,0.00217344056
1463,2,4.3468811128e-05,0.00434688111
1464,2,4.3468811128e-05,0.00434688111
1465,2,4.3468811128e-05,0.00434688111
1466,2,4.3468811128e-05,0.00434688111
1467,1,2.1734405564e-05,0.00217344056
1468,5,0.00010867202782,0.0108672028
1471,2,4.3468811128e-05,0.00434688111
1472,1,2.1734405564e-05,0.00217344056
1474,3,6.5203216692e-05,0.00652032167
1476,1,2.1734405564e-05,0.00217344056
1478,2,4.3468811128e-05,0.00434688111
1480,2,4.3468811128e-05,0.00434688111
1482,2,4.3468811128e-05,0.00434688111
1484,1,2.1734405564e-05,0.00217344056
1485,2,4.3468811128e-05,0.00434688111
1486,2,4.3468811128e-05,0.00434688111
1488,2,4.3468811128e-05,0.00434688111
1489,1,2.1734405564e-05,0.00217344056
1491,2,4.3468811128e-05,0.00434688111
1495,1,2.1734405564e-05,0.00217344056
1498,1,2.1734405564e-05,0.00217344056
1499,2,4.3468811128e-05,0.00434688111
1501,1,2.1734405564e-05,0.00217344056
1504,1,2.1734405564e-05,0.00217344056
1506,1,2.1734405564e-05,0.00217344056
1507,2,4.3468811128e-05,0.00434688111
1511,1,2.1734405564e-05,0.00217344056
1516,1,2.1734405564e-05,0.00217344056
1519,1,2.1734405564e-05,0.00217344056
1520,1,2.1734405564e-05,0.00217344056
1522,1,2.1734405564e-05,0.00217344056
1525,1,2.1734405564e-05,0.00217344056
1527,1,2.1734405564e-05,0.00217344056
1533,1,2.1734405564e-05,0.00217344056
1536,1,2.1734405564e-05,0.00217344056
1539,1,2.1734405564e-05,0.00217344056
1548,1,2.1734405564e-05,0.00217344056
1553,1,2.1734405564e-05,0.00217344056
1554,1,2.1734405564e-05,0.00217344056
1555,1,2.1734405564e-05,0.00217344056
1566,1,2.1734405564e-05,0.00217344056
1570,1,2.1734405564e-05,0.00217344056
1572,2,4.3468811128e-05,0.00434688111
1577,1,2.1734405564e-05,0.00217344056
1578,1,2.1734405564e-05,0.00217344056
1579,3,6.5203216692e-05,0.00652032167
1580,1,2.1734405564e-05,0.00217344056
1582,1,2.1734405564e-05,0.00217344056
1584,1,2.1734405564e-05,0.00217344056
1589,2,4.3468811128e-05,0.00434688111
1592,1,2.1734405564e-05,0.00217344056
1594,2,4.3468811128e-05,0.00434688111
1596,2,4.3468811128e-05,0.00434688111
1597,3,6.5203216692e-05,0.00652032167
1598,3,6.5203216692e-05,0.00652032167
1599,1,2.1734405564e-05,0.00217344056
1600,1,2.1734405564e-05,0.00217344056
1601,2,4.3468811128e-05,0.00434688111
1602,6,0.000130406433384,0.0130406433
1603,1,2.1734405564e-05,0.00217344056
1604,2,4.3468811128e-05,0.00434688111
1605,1,2.1734405564e-05,0.00217344056
1606,4,8.6937622256e-05,0.00869376223
1607,1,2.1734405564e-05,0.00217344056
1608,1,2.1734405564e-05,0.00217344056
1609,2,4.3468811128e-05,0.00434688111
1610,3,6.5203216692e-05,0.00652032167
1611,1,2.1734405564e-05,0.00217344056
1612,2,4.3468811128e-05,0.00434688111
1613,2,4.3468811128e-05,0.00434688111
1615,4,8.6937622256e-05,0.00869376223
1616,1,2.1734405564e-05,0.00217344056
1617,1,2.1734405564e-05,0.00217344056
1618,1,2.1734405564e-05,0.00217344056
1619,3,6.5203216692e-05,0.00652032167
1621,1,2.1734405564e-05,0.00217344056
1622,3,6.5203216692e-05,0.00652032167
1623,4,8.6937622256e-05,0.00869376223
1626,3,6.5203216692e-05,0.00652032167
1627,3,6.5203216692e-05,0.00652032167
1628,2,4.3468811128e-05,0.00434688111
1629,4,8.6937622256e-05,0.00869376223
1630,3,6.5203216692e-05,0.00652032167
1631,1,2.1734405564e-05,0.00217344056
1632,2,4.3468811128e-05,0.00434688111
1633,1,2.1734405564e-05,0.00217344056
1634,4,8.6937622256e-05,0.00869376223
1635,2,4.3468811128e-05,0.00434688111
1637,3,6.5203216692e-05,0.00652032167
1638,3,6.5203216692e-05,0.00652032167
1639,2,4.3468811128e-05,0.00434688111
1640,2,4.3468811128e-05,0.00434688111
1641,1,2.1734405564e-05,0.00217344056
1642,2,4.3468811128e-05,0.00434688111
1643,1,2.1734405564e-05,0.00217344056
1644,4,8.6937622256e-05,0.00869376223
1646,1,2.1734405564e-05,0.00217344056
1647,2,4.3468811128e-05,0.00434688111
1648,2,4.3468811128e-05,0.00434688111
1649,3,6.5203216692e-05,0.00652032167
1650,2,4.3468811128e-05,0.00434688111
1651,1,2.1734405564e-05,0.00217344056
1652,1,2.1734405564e-05,0.00217344056
1654,1,2.1734405564e-05,0.00217344056
1655,1,2.1734405564e-05,0.00217344056
1656,1,2.1734405564e-05,0.00217344056
1657,1,2.1734405564e-05,0.00217344056
1658,1,2.1734405564e-05,0.00217344056
1661,2,4.3468811128e-05,0.00434688111
1662,2,4.3468811128e-05,0.00434688111
1664,1,2.1734405564e-05,0.00217344056
1665,3,6.5203216692e-05,0.00652032167
1666,2,4.3468811128e-05,0.00434688111
1667,2,4.3468811128e-05,0.00434688111
1668,3,6.5203216692e-05,0.00652032167
1669,1,2.1734405564e-05,0.00217344056
1670,1,2.1734405564e-05,0.00217344056
1672,1,2.1734405564e-05,0.00217344056
1673,4,8.6937622256e-05,0.00869376223
1674,2,4.3468811128e-05,0.00434688111
1675,1,2.1734405564e-05,0.00217344056
1676,1,2.1734405564e-05,0.00217344056
1677,5,0.00010867202782,0.0108672028
1678,2,4.3468811128e-05,0.00434688111
1679,5,0.00010867202782,0.0108672028
1680,2,4.3468811128e-05,0.00434688111
1681,8,0.000173875244512,0.0173875245
1682,3,6.5203216692e-05,0.00652032167
1683,3,6.5203216692e-05,0.00652032167
1684,4,8.6937622256e-05,0.00869376223
1685,3,6.5203216692e-05,0.00652032167
1686,4,8.6937622256e-05,0.00869376223
1687,1,2.1734405564e-05,0.00217344056
1688,4,8.6937622256e-05,0.00869376223
1689,1,2.1734405564e-05,0.00217344056
1690,3,6.5203216692e-05,0.00652032167
1691,1,2.1734405564e-05,0.00217344056
1692,5,0.00010867202782,0.0108672028
1694,3,6.5203216692e-05,0.00652032167
1697,2,4.3468811128e-05,0.00434688111
1698,1,2.1734405564e-05,0.00217344056
1699,1,2.1734405564e-05,0.00217344056
1701,1,2.1734405564e-05,0.00217344056
1702,2,4.3468811128e-05,0.00434688111
1704,1,2.1734405564e-05,0.00217344056
1707,3,6.5203216692e-05,0.00652032167
1708,3,6.5203216692e-05,0.00652032167
1710,1,2.1734405564e-05,0.00217344056
1712,1,2.1734405564e-05,0.00217344056
1713,1,2.1734405564e-05,0.00217344056
1714,1,2.1734405564e-05,0.00217344056
1715,1,2.1734405564e-05,0.00217344056
1716,1,2.1734405564e-05,0.00217344056
1717,1,2.1734405564e-05,0.00217344056
1719,3,6.5203216692e-05,0.00652032167
1720,1,2.1734405564e-05,0.00217344056
1722,1,2.1734405564e-05,0.00217344056
1724,2,4.3468811128e-05,0.00434688111
1725,2,4.3468811128e-05,0.00434688111
1726,1,2.1734405564e-05,0.00217344056
1727,4,8.6937622256e-05,0.00869376223
1730,4,8.6937622256e-05,0.00869376223
1731,3,6.5203216692e-05,0.00652032167
1732,1,2.1734405564e-05,0.00217344056
1734,1,2.1734405564e-05,0.00217344056
1735,2,4.3468811128e-05,0.00434688111
1736,2,4.3468811128e-05,0.00434688111
1737,3,6.5203216692e-05,0.00652032167
1738,1,2.1734405564e-05,0.00217344056
1739,3,6.5203216692e-05,0.00652032167
1740,2,4.3468811128e-05,0.00434688111
1741,2,4.3468811128e-05,0.00434688111
1743,1,2.1734405564e-05,0.00217344056
1744,1,2.1734405564e-05,0.00217344056
1745,3,6.5203216692e-05,0.00652032167
1747,2,4.3468811128e-05,0.00434688111
1749,1,2.1734405564e-05,0.00217344056
1750,1,2.1734405564e-05,0.00217344056
1751,2,4.3468811128e-05,0.00434688111
1752,4,8.6937622256e-05,0.00869376223
1753,3,6.5203216692e-05,0.00652032167
1754,4,8.6937622256e-05,0.00869376223
1756,3,6.5203216692e-05,0.00652032167
1758,3,6.5203216692e-05,0.00652032167
1759,3,6.5203216692e-05,0.00652032167
1760,2,4.3468811128e-05,0.00434688111
1761,1,2.1734405564e-05,0.00217344056
1762,1,2.1734405564e-05,0.00217344056
1763,1,2.1734405564e-05,0.00217344056
1766,2,4.3468811128e-05,0.00434688111
1767,2,4.3468811128e-05,0.00434688111
1768,2,4.3468811128e-05,0.00434688111
1769,1,2.1734405564e-05,0.00217344056
1770,2,4.3468811128e-05,0.00434688111
1772,2,4.3468811128e-05,0.00434688111
1773,1,2.1734405564e-05,0.00217344056
1774,1,2.1734405564e-05,0.00217344056
1775,1,2.1734405564e-05,0.00217344056
